Date (days); distance (AU)
17.07.2010 ; 0.951115
18.07.2010 ; 0.942231
19.07.2010 ; 0.933382
20.07.2010 ; 0.92457
21.07.2010 ; 0.915796
22.07.2010 ; 0.907061
23.07.2010 ; 0.898366
24.07.2010 ; 0.889714
25.07.2010 ; 0.881104
26.07.2010 ; 0.872539
27.07.2010 ; 0.864021
28.07.2010 ; 0.85555
29.07.2010 ; 0.847128
30.07.2010 ; 0.838757
31.07.2010 ; 0.830438
01.08.2010 ; 0.822174
02.08.2010 ; 0.813965
03.08.2010 ; 0.805814
04.08.2010 ; 0.797722
05.08.2010 ; 0.789692
06.08.2010 ; 0.781724
07.08.2010 ; 0.773822
08.08.2010 ; 0.765986
09.08.2010 ; 0.758219
10.08.2010 ; 0.750524
11.08.2010 ; 0.742901
12.08.2010 ; 0.735354
13.08.2010 ; 0.727884
14.08.2010 ; 0.720494
15.08.2010 ; 0.713187
16.08.2010 ; 0.705963
17.08.2010 ; 0.698827
18.08.2010 ; 0.691779
19.08.2010 ; 0.684824
20.08.2010 ; 0.677963
21.08.2010 ; 0.671199
22.08.2010 ; 0.664535
23.08.2010 ; 0.657974
24.08.2010 ; 0.651517
25.08.2010 ; 0.645168
26.08.2010 ; 0.638931
27.08.2010 ; 0.632806
28.08.2010 ; 0.626799
29.08.2010 ; 0.620911
30.08.2010 ; 0.615145
31.08.2010 ; 0.609505
01.09.2010 ; 0.603994
02.09.2010 ; 0.598614
03.09.2010 ; 0.593369
04.09.2010 ; 0.588261
05.09.2010 ; 0.583294
06.09.2010 ; 0.57847
07.09.2010 ; 0.573793
08.09.2010 ; 0.569265
09.09.2010 ; 0.56489
10.09.2010 ; 0.560671
11.09.2010 ; 0.556609
12.09.2010 ; 0.552709
13.09.2010 ; 0.548972
14.09.2010 ; 0.545401
15.09.2010 ; 0.541999
16.09.2010 ; 0.538768
17.09.2010 ; 0.53571
18.09.2010 ; 0.532828
19.09.2010 ; 0.530123
20.09.2010 ; 0.527597
21.09.2010 ; 0.525252
22.09.2010 ; 0.523089
23.09.2010 ; 0.52111
24.09.2010 ; 0.519316
25.09.2010 ; 0.517708
26.09.2010 ; 0.516286
27.09.2010 ; 0.515051
28.09.2010 ; 0.514003
29.09.2010 ; 0.513143
30.09.2010 ; 0.51247
01.10.2010 ; 0.511985
02.10.2010 ; 0.511685
03.10.2010 ; 0.511571
04.10.2010 ; 0.511642
05.10.2010 ; 0.511897
06.10.2010 ; 0.512333
07.10.2010 ; 0.51295
08.10.2010 ; 0.513746
09.10.2010 ; 0.514718
10.10.2010 ; 0.515865
11.10.2010 ; 0.517184
12.10.2010 ; 0.518672
13.10.2010 ; 0.520328
14.10.2010 ; 0.522148
15.10.2010 ; 0.52413
16.10.2010 ; 0.526269
17.10.2010 ; 0.528565
18.10.2010 ; 0.531012
19.10.2010 ; 0.533608
20.10.2010 ; 0.53635
21.10.2010 ; 0.539234
22.10.2010 ; 0.542256
23.10.2010 ; 0.545413
24.10.2010 ; 0.548702
25.10.2010 ; 0.55212
26.10.2010 ; 0.555661
27.10.2010 ; 0.559324
28.10.2010 ; 0.563104
29.10.2010 ; 0.566999
30.10.2010 ; 0.571003
31.10.2010 ; 0.575115
01.11.2010 ; 0.579331
02.11.2010 ; 0.583646
03.11.2010 ; 0.588059
04.11.2010 ; 0.592565
05.11.2010 ; 0.597162
06.11.2010 ; 0.601846
07.11.2010 ; 0.606614
08.11.2010 ; 0.611463
09.11.2010 ; 0.61639
10.11.2010 ; 0.621393
11.11.2010 ; 0.626468
12.11.2010 ; 0.631612
13.11.2010 ; 0.636823
14.11.2010 ; 0.642098
15.11.2010 ; 0.647435
16.11.2010 ; 0.652831
17.11.2010 ; 0.658283
18.11.2010 ; 0.66379
19.11.2010 ; 0.669349
20.11.2010 ; 0.674957
21.11.2010 ; 0.680613
22.11.2010 ; 0.686314
23.11.2010 ; 0.692059
24.11.2010 ; 0.697845
25.11.2010 ; 0.703671
26.11.2010 ; 0.709534
27.11.2010 ; 0.715433
28.11.2010 ; 0.721366
29.11.2010 ; 0.727332
30.11.2010 ; 0.733328
01.12.2010 ; 0.739354
02.12.2010 ; 0.745407
03.12.2010 ; 0.751486
04.12.2010 ; 0.757591
05.12.2010 ; 0.763718
06.12.2010 ; 0.769868
07.12.2010 ; 0.776039
08.12.2010 ; 0.782229
09.12.2010 ; 0.788438
10.12.2010 ; 0.794664
11.12.2010 ; 0.800906
12.12.2010 ; 0.807164
13.12.2010 ; 0.813435
14.12.2010 ; 0.81972
15.12.2010 ; 0.826017
16.12.2010 ; 0.832325
17.12.2010 ; 0.838644
18.12.2010 ; 0.844972
19.12.2010 ; 0.851309
20.12.2010 ; 0.857654
21.12.2010 ; 0.864006
22.12.2010 ; 0.870364
23.12.2010 ; 0.876729
24.12.2010 ; 0.883098
25.12.2010 ; 0.889473
26.12.2010 ; 0.895851
27.12.2010 ; 0.902232
28.12.2010 ; 0.908616
29.12.2010 ; 0.915003
30.12.2010 ; 0.921391
31.12.2010 ; 0.927781
01.01.2011 ; 0.934171
02.01.2011 ; 0.940562
03.01.2011 ; 0.946952
04.01.2011 ; 0.953343
05.01.2011 ; 0.959732
06.01.2011 ; 0.96612
07.01.2011 ; 0.972506
08.01.2011 ; 0.978891
09.01.2011 ; 0.985274
10.01.2011 ; 0.991653
11.01.2011 ; 0.998031
12.01.2011 ; 1.0044
13.01.2011 ; 1.01078
14.01.2011 ; 1.01714
15.01.2011 ; 1.02351
16.01.2011 ; 1.02987
17.01.2011 ; 1.03622
18.01.2011 ; 1.04257
19.01.2011 ; 1.04892
20.01.2011 ; 1.05526
21.01.2011 ; 1.0616
22.01.2011 ; 1.06793
23.01.2011 ; 1.07426
24.01.2011 ; 1.08058
25.01.2011 ; 1.0869
26.01.2011 ; 1.09321
27.01.2011 ; 1.09951
28.01.2011 ; 1.10581
29.01.2011 ; 1.11211
30.01.2011 ; 1.1184
31.01.2011 ; 1.12468
01.02.2011 ; 1.13096
02.02.2011 ; 1.13723
03.02.2011 ; 1.1435
04.02.2011 ; 1.14976
05.02.2011 ; 1.15602
06.02.2011 ; 1.16226
07.02.2011 ; 1.16851
08.02.2011 ; 1.17475
09.02.2011 ; 1.18098
10.02.2011 ; 1.1872
11.02.2011 ; 1.19343
12.02.2011 ; 1.19964
13.02.2011 ; 1.20585
14.02.2011 ; 1.21205
15.02.2011 ; 1.21825
16.02.2011 ; 1.22445
17.02.2011 ; 1.23063
18.02.2011 ; 1.23682
19.02.2011 ; 1.24299
20.02.2011 ; 1.24916
21.02.2011 ; 1.25533
22.02.2011 ; 1.26149
23.02.2011 ; 1.26765
24.02.2011 ; 1.2738
25.02.2011 ; 1.27995
26.02.2011 ; 1.28609
27.02.2011 ; 1.29223
28.02.2011 ; 1.29836
01.03.2011 ; 1.30449
02.03.2011 ; 1.31062
03.03.2011 ; 1.31674
04.03.2011 ; 1.32285
05.03.2011 ; 1.32897
06.03.2011 ; 1.33508
07.03.2011 ; 1.34118
08.03.2011 ; 1.34728
09.03.2011 ; 1.35338
10.03.2011 ; 1.35947
11.03.2011 ; 1.36557
12.03.2011 ; 1.37165
13.03.2011 ; 1.37774
14.03.2011 ; 1.38382
15.03.2011 ; 1.3899
16.03.2011 ; 1.39597
17.03.2011 ; 1.40205
18.03.2011 ; 1.40812
19.03.2011 ; 1.41419
20.03.2011 ; 1.42025
21.03.2011 ; 1.42631
22.03.2011 ; 1.43238
23.03.2011 ; 1.43844
24.03.2011 ; 1.44449
25.03.2011 ; 1.45055
26.03.2011 ; 1.4566
27.03.2011 ; 1.46266
28.03.2011 ; 1.46871
29.03.2011 ; 1.47476
30.03.2011 ; 1.4808
31.03.2011 ; 1.48685
01.04.2011 ; 1.4929
02.04.2011 ; 1.49894
03.04.2011 ; 1.50498
04.04.2011 ; 1.51103
05.04.2011 ; 1.51707
06.04.2011 ; 1.52311
07.04.2011 ; 1.52915
08.04.2011 ; 1.53519
09.04.2011 ; 1.54123
10.04.2011 ; 1.54727
11.04.2011 ; 1.55331
12.04.2011 ; 1.55935
13.04.2011 ; 1.56539
14.04.2011 ; 1.57143
15.04.2011 ; 1.57746
16.04.2011 ; 1.5835
17.04.2011 ; 1.58954
18.04.2011 ; 1.59558
19.04.2011 ; 1.60162
20.04.2011 ; 1.60766
21.04.2011 ; 1.6137
22.04.2011 ; 1.61974
23.04.2011 ; 1.62577
24.04.2011 ; 1.63181
25.04.2011 ; 1.63785
26.04.2011 ; 1.6439
27.04.2011 ; 1.64994
28.04.2011 ; 1.65598
29.04.2011 ; 1.66202
30.04.2011 ; 1.66806
01.05.2011 ; 1.6741
02.05.2011 ; 1.68015
03.05.2011 ; 1.68619
04.05.2011 ; 1.69223
05.05.2011 ; 1.69828
06.05.2011 ; 1.70432
07.05.2011 ; 1.71036
08.05.2011 ; 1.71641
09.05.2011 ; 1.72245
10.05.2011 ; 1.7285
11.05.2011 ; 1.73454
12.05.2011 ; 1.74059
13.05.2011 ; 1.74664
14.05.2011 ; 1.75268
15.05.2011 ; 1.75873
16.05.2011 ; 1.76477
17.05.2011 ; 1.77082
18.05.2011 ; 1.77686
19.05.2011 ; 1.78291
20.05.2011 ; 1.78895
21.05.2011 ; 1.795
22.05.2011 ; 1.80104
23.05.2011 ; 1.80708
24.05.2011 ; 1.81312
25.05.2011 ; 1.81917
26.05.2011 ; 1.82521
27.05.2011 ; 1.83124
28.05.2011 ; 1.83728
29.05.2011 ; 1.84332
30.05.2011 ; 1.84936
31.05.2011 ; 1.85539
01.06.2011 ; 1.86142
02.06.2011 ; 1.86745
03.06.2011 ; 1.87348
04.06.2011 ; 1.87951
05.06.2011 ; 1.88553
06.06.2011 ; 1.89155
07.06.2011 ; 1.89757
08.06.2011 ; 1.90359
09.06.2011 ; 1.9096
10.06.2011 ; 1.91561
11.06.2011 ; 1.92162
12.06.2011 ; 1.92762
13.06.2011 ; 1.93363
14.06.2011 ; 1.93962
15.06.2011 ; 1.94561
16.06.2011 ; 1.9516
17.06.2011 ; 1.95759
18.06.2011 ; 1.96357
19.06.2011 ; 1.96954
20.06.2011 ; 1.97551
21.06.2011 ; 1.98148
22.06.2011 ; 1.98744
23.06.2011 ; 1.99339
24.06.2011 ; 1.99934
25.06.2011 ; 2.00528
26.06.2011 ; 2.01121
27.06.2011 ; 2.01714
28.06.2011 ; 2.02306
29.06.2011 ; 2.02898
30.06.2011 ; 2.03488
01.07.2011 ; 2.04078
02.07.2011 ; 2.04667
03.07.2011 ; 2.05256
04.07.2011 ; 2.05843
05.07.2011 ; 2.0643
06.07.2011 ; 2.07015
07.07.2011 ; 2.076
08.07.2011 ; 2.08184
09.07.2011 ; 2.08767
10.07.2011 ; 2.09349
11.07.2011 ; 2.09929
12.07.2011 ; 2.10509
13.07.2011 ; 2.11088
14.07.2011 ; 2.11665
15.07.2011 ; 2.12241
16.07.2011 ; 2.12816
17.07.2011 ; 2.1339
18.07.2011 ; 2.13962
19.07.2011 ; 2.14534
20.07.2011 ; 2.15104
21.07.2011 ; 2.15672
22.07.2011 ; 2.16239
23.07.2011 ; 2.16805
24.07.2011 ; 2.17369
25.07.2011 ; 2.17932
26.07.2011 ; 2.18493
27.07.2011 ; 2.19052
28.07.2011 ; 2.1961
29.07.2011 ; 2.20166
30.07.2011 ; 2.20721
31.07.2011 ; 2.21274
01.08.2011 ; 2.21825
02.08.2011 ; 2.22374
03.08.2011 ; 2.22921
04.08.2011 ; 2.23467
05.08.2011 ; 2.24011
06.08.2011 ; 2.24552
07.08.2011 ; 2.25092
08.08.2011 ; 2.2563
09.08.2011 ; 2.26165
10.08.2011 ; 2.26699
11.08.2011 ; 2.2723
12.08.2011 ; 2.27759
13.08.2011 ; 2.28286
14.08.2011 ; 2.2881
15.08.2011 ; 2.29333
16.08.2011 ; 2.29853
17.08.2011 ; 2.3037
18.08.2011 ; 2.30885
19.08.2011 ; 2.31398
20.08.2011 ; 2.31908
