time (days); x ; y ; r ; f ; E ; M ; P
6102 ; -27.4502 ; 3.70988 ; 27.6997 ; 3.00726 ; 1.05093e+09 ; 1.05093e+09 ; 27410.9
6103 ; -17.0507 ; 4.53483 ; 17.6434 ; 2.88165 ; 1.05111e+09 ; 1.05111e+09 ; 27410.9
6104 ; -8.11108 ; -3.89735 ; 8.99883 ; -2.69367 ; 1.05128e+09 ; 1.05128e+09 ; 27410.9
6105 ; -23.1699 ; -4.27349 ; 23.5607 ; -2.9592 ; 1.05145e+09 ; 1.05145e+09 ; 27410.9
6106 ; -30.6936 ; -2.96135 ; 30.8362 ; -3.04541 ; 1.05162e+09 ; 1.05162e+09 ; 27410.9
6107 ; -34.3246 ; -1.24867 ; 34.3473 ; -3.10523 ; 1.05179e+09 ; 1.05179e+09 ; 27410.9
6108 ; -34.8656 ; 0.581536 ; 34.8705 ; 3.12491 ; 1.05197e+09 ; 1.05197e+09 ; 27410.9
6109 ; -32.4133 ; 2.35965 ; 32.4991 ; 3.06892 ; 1.05214e+09 ; 1.05214e+09 ; 27410.9
6110 ; -26.4865 ; 3.87088 ; 26.7679 ; 2.99647 ; 1.05231e+09 ; 1.05231e+09 ; 27410.9
6111 ; -15.1795 ; 4.50534 ; 15.834 ; 2.85307 ; 1.05248e+09 ; 1.05248e+09 ; 27410.9
6112 ; -10.8495 ; -4.23535 ; 11.6469 ; -2.76941 ; 1.05266e+09 ; 1.05266e+09 ; 27410.9
6113 ; -24.3781 ; -4.15134 ; 24.729 ; -2.97292 ; 1.05283e+09 ; 1.05283e+09 ; 27410.9
6114 ; -31.3298 ; -2.76222 ; 31.4514 ; -3.05365 ; 1.053e+09 ; 1.053e+09 ; 27410.9
6115 ; -34.5529 ; -1.02401 ; 34.5681 ; -3.11197 ; 1.05317e+09 ; 1.05317e+09 ; 27410.9
6116 ; -34.7274 ; 0.808586 ; 34.7368 ; 3.11831 ; 1.05334e+09 ; 1.05334e+09 ; 27410.9
6117 ; -31.8843 ; 2.56783 ; 31.9875 ; 3.06123 ; 1.05352e+09 ; 1.05352e+09 ; 27410.9
6118 ; -25.4463 ; 4.02068 ; 25.7619 ; 2.98488 ; 1.05369e+09 ; 1.05369e+09 ; 27410.9
6119 ; -13.0947 ; 4.41199 ; 13.818 ; 2.81661 ; 1.05386e+09 ; 1.05386e+09 ; 27410.9
6120 ; -13.198 ; -4.41817 ; 13.9178 ; -2.81856 ; 1.05403e+09 ; 1.05403e+09 ; 27410.9
6121 ; -25.4968 ; -4.01394 ; 25.8108 ; -2.98545 ; 1.05421e+09 ; 1.05421e+09 ; 27410.9
6122 ; -31.9103 ; -2.55817 ; 32.0126 ; -3.0616 ; 1.05438e+09 ; 1.05438e+09 ; 27410.9
6123 ; -34.7349 ; -0.797968 ; 34.744 ; -3.11862 ; 1.05455e+09 ; 1.05455e+09 ; 27410.9
6124 ; -34.5432 ; 1.03457 ; 34.5587 ; 3.11165 ; 1.05472e+09 ; 1.05472e+09 ; 27410.9
6125 ; -31.3013 ; 2.77167 ; 31.4238 ; 3.05327 ; 1.05489e+09 ; 1.05489e+09 ; 27410.9
6126 ; -24.3235 ; 4.15743 ; 24.6762 ; 2.97231 ; 1.05507e+09 ; 1.05507e+09 ; 27410.9
6127 ; -10.7311 ; 4.22369 ; 11.5324 ; 2.76662 ; 1.05524e+09 ; 1.05524e+09 ; 27410.9
6128 ; -15.2715 ; -4.50797 ; 15.923 ; -2.85456 ; 1.05541e+09 ; 1.05541e+09 ; 27410.9
6129 ; -26.5333 ; -3.86357 ; 26.8131 ; -2.997 ; 1.05558e+09 ; 1.05558e+09 ; 27410.9
6130 ; -32.4368 ; -2.3498 ; 32.5218 ; -3.06928 ; 1.05576e+09 ; 1.05576e+09 ; 27410.9
6131 ; -34.871 ; -0.570875 ; 34.8757 ; -3.12522 ; 1.05593e+09 ; 1.05593e+09 ; 27410.9
6132 ; -34.3127 ; 1.25916 ; 34.3358 ; 3.10491 ; 1.0561e+09 ; 1.0561e+09 ; 27410.9
6133 ; -30.6624 ; 2.97055 ; 30.806 ; 3.04501 ; 1.05627e+09 ; 1.05627e+09 ; 27410.9
6134 ; -23.111 ; 4.2788 ; 23.5037 ; 2.95852 ; 1.05644e+09 ; 1.05644e+09 ; 27410.9
6135 ; -7.9699 ; 3.87572 ; 8.86231 ; 2.68897 ; 1.05662e+09 ; 1.05662e+09 ; 27410.9
6136 ; -17.1339 ; -4.53498 ; 17.7239 ; -2.88285 ; 1.05679e+09 ; 1.05679e+09 ; 27410.9
6137 ; -27.4936 ; -3.70209 ; 27.7417 ; -3.00774 ; 1.05696e+09 ; 1.05696e+09 ; 27410.9
6138 ; -32.9111 ; -2.13764 ; 32.9805 ; -3.07673 ; 1.05713e+09 ; 1.05713e+09 ; 27410.9
6139 ; -34.9616 ; -0.343037 ; 34.9633 ; -3.13178 ; 1.05731e+09 ; 1.05731e+09 ; 27410.9
6140 ; -34.0353 ; 1.48203 ; 34.0675 ; 3.09808 ; 1.05748e+09 ; 1.05748e+09 ; 27410.9
6141 ; -29.9654 ; 3.16379 ; 30.132 ; 3.0364 ; 1.05765e+09 ; 1.05765e+09 ; 27410.9
6142 ; -21.7997 ; 4.38185 ; 22.2357 ; 2.94323 ; 1.05782e+09 ; 1.05782e+09 ; 27410.9
6143 ; -4.53383 ; 3.18306 ; 5.53963 ; 2.52948 ; 1.05799e+09 ; 1.05799e+09 ; 27410.9
6144 ; -18.8248 ; -4.51638 ; 19.359 ; -2.90613 ; 1.05817e+09 ; 1.05817e+09 ; 27410.9
6145 ; -28.3824 ; -3.53097 ; 28.6012 ; -3.01782 ; 1.05834e+09 ; 1.05834e+09 ; 27410.9
6146 ; -33.3346 ; -1.92218 ; 33.39 ; -3.08399 ; 1.05851e+09 ; 1.05851e+09 ; 27410.9
6147 ; -35.0069 ; -0.114754 ; 35.0071 ; -3.13831 ; 1.05868e+09 ; 1.05868e+09 ; 27410.9
6148 ; -33.7102 ; 1.70282 ; 33.7531 ; 3.09112 ; 1.05886e+09 ; 1.05886e+09 ; 27410.9
6149 ; -29.2078 ; 3.35063 ; 29.3993 ; 3.02737 ; 1.05903e+09 ; 1.05903e+09 ; 27410.9
6150 ; -20.3784 ; 4.46272 ; 20.8613 ; 2.926 ; 1.0592e+09 ; 1.0592e+09 ; 27410.9
6151 ; 0.586955 ; 0.032061 ; 0.58783 ; 0.0545684 ; 1.05937e+09 ; 1.05937e+09 ; 27410.9
6152 ; -20.3714 ; -4.46304 ; 20.8546 ; -2.92592 ; 1.05954e+09 ; 1.05954e+09 ; 27410.9
6153 ; -29.2041 ; -3.35149 ; 29.3958 ; -3.02733 ; 1.05972e+09 ; 1.05972e+09 ; 27410.9
6154 ; -33.7085 ; -1.70385 ; 33.7516 ; -3.09109 ; 1.05989e+09 ; 1.05989e+09 ; 27410.9
6155 ; -35.007 ; 0.113678 ; 35.0072 ; 3.13835 ; 1.06006e+09 ; 1.06006e+09 ; 27410.9
6156 ; -33.3365 ; 1.92116 ; 33.3918 ; 3.08403 ; 1.06023e+09 ; 1.06023e+09 ; 27410.9
6157 ; -28.3864 ; 3.53015 ; 28.6051 ; 3.01787 ; 1.06041e+09 ; 1.06041e+09 ; 27410.9
6158 ; -18.8324 ; 4.5162 ; 19.3663 ; 2.90623 ; 1.06058e+09 ; 1.06058e+09 ; 27410.9
6159 ; -4.51508 ; -3.17821 ; 5.5215 ; -2.52825 ; 1.06075e+09 ; 1.06075e+09 ; 27410.9
6160 ; -21.7933 ; -4.38228 ; 22.2295 ; -2.94315 ; 1.06092e+09 ; 1.06092e+09 ; 27410.9
6161 ; -29.962 ; -3.16469 ; 30.1287 ; -3.03636 ; 1.06109e+09 ; 1.06109e+09 ; 27410.9
6162 ; -34.0339 ; -1.48307 ; 34.0662 ; -3.09804 ; 1.06127e+09 ; 1.06127e+09 ; 27410.9
6163 ; -34.9619 ; 0.341963 ; 34.9636 ; 3.13181 ; 1.06144e+09 ; 1.06144e+09 ; 27410.9
6164 ; -32.9132 ; 2.13663 ; 32.9825 ; 3.07677 ; 1.06161e+09 ; 1.06161e+09 ; 27410.9
6165 ; -27.4979 ; 3.7013 ; 27.7459 ; 3.00779 ; 1.06178e+09 ; 1.06178e+09 ; 27410.9
6166 ; -17.1422 ; 4.53498 ; 17.7319 ; 2.88297 ; 1.06196e+09 ; 1.06196e+09 ; 27410.9
6167 ; -7.95564 ; -3.87351 ; 8.84852 ; -2.68849 ; 1.06213e+09 ; 1.06213e+09 ; 27410.9
6168 ; -23.105 ; -4.27933 ; 23.498 ; -2.95846 ; 1.0623e+09 ; 1.0623e+09 ; 27410.9
6169 ; -30.6593 ; -2.97147 ; 30.8029 ; -3.04498 ; 1.06247e+09 ; 1.06247e+09 ; 27410.9
6170 ; -34.3115 ; -1.26021 ; 34.3347 ; -3.10488 ; 1.06264e+09 ; 1.06264e+09 ; 27410.9
6171 ; -34.8715 ; 0.569803 ; 34.8762 ; 3.12525 ; 1.06282e+09 ; 1.06282e+09 ; 27410.9
6172 ; -32.4392 ; 2.34881 ; 32.5241 ; 3.06931 ; 1.06299e+09 ; 1.06299e+09 ; 27410.9
6173 ; -26.538 ; 3.86284 ; 26.8177 ; 2.99705 ; 1.06316e+09 ; 1.06316e+09 ; 27410.9
6174 ; -15.2808 ; 4.50823 ; 15.9319 ; 2.8547 ; 1.06333e+09 ; 1.06333e+09 ; 27410.9
6175 ; -10.7192 ; -4.2225 ; 11.5209 ; -2.76634 ; 1.06351e+09 ; 1.06351e+09 ; 27410.9
6176 ; -24.318 ; -4.15803 ; 24.6709 ; -2.97224 ; 1.06368e+09 ; 1.06368e+09 ; 27410.9
6177 ; -31.2984 ; -2.77262 ; 31.421 ; -3.05324 ; 1.06385e+09 ; 1.06385e+09 ; 27410.9
6178 ; -34.5423 ; -1.03563 ; 34.5578 ; -3.11162 ; 1.06402e+09 ; 1.06402e+09 ; 27410.9
6179 ; -34.7356 ; 0.796901 ; 34.7448 ; 3.11865 ; 1.06419e+09 ; 1.06419e+09 ; 27410.9
6180 ; -31.9129 ; 2.5572 ; 32.0152 ; 3.06163 ; 1.06437e+09 ; 1.06437e+09 ; 27410.9
6181 ; -25.5019 ; 4.01326 ; 25.8157 ; 2.9855 ; 1.06454e+09 ; 1.06454e+09 ; 27410.9
6182 ; -13.2083 ; 4.41878 ; 13.9278 ; 2.81875 ; 1.06471e+09 ; 1.06471e+09 ; 27410.9
6183 ; -13.0843 ; -4.41136 ; 13.8079 ; -2.81641 ; 1.06488e+09 ; 1.06488e+09 ; 27410.9
